Epochs,val_class_mae,val_class_mse,val_class_percent_2buckRange,acc
88.0,0.33061589449881784,0.27654598959446475,0.5354714129833518,0.11980522206363865
89.0,0.3301682715131318,0.2761303105349105,0.5380740492019732,0.11972126605658635
90.0,0.3297351515670436,0.2757300605162216,0.5413483334770132,0.11997313407774327
91.0,0.32931824641627655,0.275322744161974,0.5423558055616408,0.12081269414826631
92.0,0.3289366425279706,0.2749327679703672,0.5427755855969023,0.12089665015531861
93.0,0.32852979639537105,0.2745742029311445,0.5439509696956346,0.12173621022584166
94.0,0.3281346101392958,0.27421251678234604,0.5434472336533207,0.12274368231046931
95.0,0.32773166159800443,0.273865919581149,0.5451263537943668,0.12333137435983545
96.0,0.3273500129924534,0.27352875778871444,0.5467215179283607,0.12307950633867853
97.0,0.3269765769421489,0.2731780502790368,0.5477289900129882,0.12324741835278315
98.0,0.3265976474213266,0.2728398403936445,0.5492401981399297,0.12383511040214927
99.0,0.32624681604347905,0.272494112891821,0.549576022168139,0.12341533036688775
100.0,0.32586673637970137,0.27216565545425336,0.5500797582104529,0.12349928637394006
101.0,0.3255106959882606,0.2718385292204469,0.5514230543232896,0.12375115439509697
102.0,0.3251502908514185,0.27154349982012893,0.5526823944290743,0.12459071446562002
103.0,0.3247935656495983,0.27122776999840675,0.5526823944290743,0.12484258248677693
104.0,0.32446230034335377,0.27091943820851366,0.5531021744643357,0.12559818655024768
105.0,0.324129246572495,0.270632806092303,0.5535219544995973,0.12559818655024768
106.0,0.32380314304049795,0.270325714465343,0.5537738225207542,0.12652170262782303
107.0,0.32346359324409224,0.2700300767433532,0.5536898665137019,0.12685752665603223
108.0,0.32313238417468737,0.2697456749097475,0.5547812946053818,0.12727730669129375
109.0,0.32281042717634284,0.2694686605842055,0.5547812946053818,0.1277810427336076
110.0,0.32248929812759847,0.2692084542730775,0.5551171186335911,0.12710939467718915
111.0,0.3221761435608091,0.2689251451095579,0.5562085467252711,0.12685752665603223
112.0,0.32188386479649894,0.2686614872586386,0.5566283267605325,0.12736126269834608
113.0,0.3215653688358566,0.2684020396043968,0.5575518428381079,0.127864998744413
114.0,0.3212491161886726,0.2681520706049372,0.5588951389509448,0.1276970867303084
115.0,0.320964709175753,0.2678822862412385,0.5606582150990432,0.12828477877967454
116.0,0.3206697011232156,0.26763630226590995,0.5605742590919909,0.12853664680083146
117.0,0.3203427053830974,0.2674055995433539,0.5609100831202001,0.12820082277262224
118.0,0.3200788977374139,0.26714758100942804,0.561161951141357,0.12836873478672683
119.0,0.31980697317113804,0.26688423853618715,0.5624212912471416,0.12803291075851764
120.0,0.3195308014874334,0.2666529764827638,0.5625052472541939,0.1276970867303084
121.0,0.31923952656922777,0.26641691480672947,0.5628410712824031,0.1288724708290407
122.0,0.31896732353101237,0.2661795062238549,0.5634287633317693,0.1292922508643022
123.0,0.3187096357375606,0.2659591472916535,0.5636806313529261,0.12971203089956373
124.0,0.3184584613591395,0.26572562778299313,0.5642683234022923,0.13038367895598216
125.0,0.3181512202226528,0.2655213079197502,0.5651078834728154,0.13038367895598216
126.0,0.3179163901974618,0.2652876018006619,0.5653597514939722,0.1313071950335575
127.0,0.31768871895482886,0.26504847401085796,0.566115355557443,0.13164301906176673
128.0,0.31742837403825624,0.2648257510896874,0.5666190915997569,0.13164301906176673
129.0,0.317157094964612,0.2646245665678739,0.5667030476068091,0.1311392830194529
130.0,0.31688785807690667,0.26443134642460014,0.5667870036138615,0.13097137100534828
131.0,0.31664981338921966,0.2642169298868257,0.5674586516702799,0.1310553270124006
132.0,0.3163801055042202,0.2640161794265425,0.5682982117408029,0.13055159097008676
133.0,0.3161542668179254,0.26380919444852247,0.5683821677478552,0.13038367895598216
134.0,0.3159310591079738,0.26358743345354135,0.5684661237549076,0.1313071950335575
135.0,0.3156453147411707,0.26340910379256705,0.5692217278183782,0.13189488708292363
136.0,0.3154014587832702,0.26322462610089103,0.5695575518465875,0.13256653513934208
137.0,0.31519038564021296,0.2630207323675722,0.5693056838254306,0.13256653513934208
138.0,0.31495335940579683,0.26283697714263954,0.5696415078536398,0.13248257913228978
139.0,0.3147698576719972,0.2626262865432033,0.5693896398324829,0.13189488708292363
140.0,0.31453208510095654,0.2624390618635579,0.5709008479594243,0.13231466711818515
141.0,0.31430676162378,0.262258962673741,0.5709008479594243,0.13197884308997596
142.0,0.31411105394363403,0.26207379462206337,0.5706489799382675,0.13265049114639438
143.0,0.31383696310807013,0.26191531402339524,0.5716564520228951,0.13239862312523748
144.0,0.313642451524154,0.2617345363834965,0.5713206279946859,0.13231466711818515
145.0,0.31344347770363606,0.26156288066125316,0.5725799681004704,0.132818403160499
146.0,0.31321729862883135,0.26139807678091664,0.5731676601498366,0.1329023591675513
147.0,0.31298114532147714,0.26124361762171,0.5732516161568889,0.13231466711818515
148.0,0.31281496776200174,0.2610638305118248,0.5740072202203597,0.13265049114639438
149.0,0.31258834370156796,0.2609016693726303,0.5747628242838304,0.1331542271887082
150.0,0.3124229032560356,0.26071942638223955,0.5748467802908827,0.132818403160499
151.0,0.3122222486155608,0.26055658568203793,0.5756863403614058,0.13273444715344668
152.0,0.3120304598244619,0.2604046565651063,0.5761061203966672,0.1331542271887082
153.0,0.3118400059752376,0.260235671497254,0.576022164389615,0.1332381831957605
154.0,0.31164284585034874,0.26009361537354947,0.5763579884178242,0.1329023591675513
155.0,0.3114314921736347,0.2599552799488193,0.5766938124460333,0.13332213920281283
156.0,0.31125639864303695,0.2597882980393999,0.5772815044953995,0.1330702711816559
157.0,0.3110297959453963,0.2596343500809729,0.5773654605024519,0.13256653513934208
158.0,0.31086169958274756,0.25948615964299115,0.5777852405377133,0.1329023591675513
159.0,0.3106756873179239,0.25933324182256723,0.5776173285236087,0.13382587524512665
160.0,0.3104603357663754,0.25920252001422667,0.5779531525518179,0.13374191923807435
161.0,0.3102987191657277,0.25905120913722773,0.5781210645659226,0.13349005121691743
162.0,0.31011861043296246,0.25890945780238217,0.5787087566152886,0.1332381831957605
163.0,0.3099866176310099,0.25875634994867935,0.5780371085588702,0.13390983125217895
164.0,0.3097675863646228,0.25861832630863496,0.5791285366505502,0.13382587524512665
165.0,0.3096368416171762,0.25847361939208213,0.5792964486646548,0.13516917135796352
166.0,0.3094285569266242,0.2583454073991696,0.5800520527281255,0.1349173033368066
167.0,0.30928642973873016,0.2582010066676386,0.5800520527281255,0.13449752330154507
168.0,0.30913678398361316,0.2580773460405638,0.5799680967210733,0.13449752330154507
169.0,0.3089776269165137,0.25794100025300465,0.579884140714021,0.134749391322702
170.0,0.30878940282946077,0.25782112268684554,0.5798001847069686,0.1348333473297543
171.0,0.30863748177424377,0.2576901193340062,0.5802199647422301,0.1346654353156497
172.0,0.30844760856363396,0.2575630776258252,0.5805557887704393,0.13449752330154507
173.0,0.30826387142876854,0.25743798210862884,0.5808916127986486,0.13441356729449278
174.0,0.3081157955612126,0.25731358124000603,0.5809755688057009,0.1346654353156497
175.0,0.30794872901630027,0.2571944418236527,0.5813953488409624,0.13416169927333588
176.0,0.3078224958615643,0.2570788550262797,0.5819830408903286,0.13449752330154507
177.0,0.30768655543162793,0.25693961023413636,0.5818990848832762,0.13542103937912042
178.0,0.3074801063349441,0.2568509760506257,0.5821509529044332,0.134749391322702
179.0,0.3073301256358518,0.25671637165847666,0.5825707329396947,0.134749391322702
180.0,0.307158196180616,0.2565978694378444,0.5829905129749562,0.13441356729449278
181.0,0.3069893877598933,0.25648495435074187,0.5830744689820085,0.13390983125217895
182.0,0.3068676623947003,0.2563693912681209,0.5835782050243223,0.13416169927333588
183.0,0.30676456884796977,0.25625287767381777,0.5834102930102177,0.13399378725923125
184.0,0.30659145564679063,0.2561477478210456,0.5831584249890608,0.13432961128744048
185.0,0.30646731928847876,0.25601579550781617,0.5833263370031654,0.13424565528038818
186.0,0.30630996015387935,0.2559141852465157,0.5837461170384269,0.13390983125217895
187.0,0.30618699112283565,0.25580651481769495,0.5842498530807407,0.13399378725923125
188.0,0.30606569949390205,0.25571180819644407,0.5847535891230546,0.13399378725923125
189.0,0.30588884901994423,0.255589361120137,0.5846696331160023,0.13390983125217895
190.0,0.305786528166791,0.25546937002441905,0.5851733691583161,0.13416169927333588
191.0,0.305611525817138,0.2553843699327475,0.5851733691583161,0.13458147930859737
192.0,0.3055327706768935,0.2552698237070678,0.5859289732217868,0.1346654353156497
193.0,0.30538264757919725,0.25517410874096536,0.5858450172147346,0.1350012593438589
194.0,0.3052469763885106,0.2550732005544238,0.5858450172147346,0.13542103937912042
195.0,0.30503174745409006,0.25498683038661424,0.5863487532570484,0.1346654353156497
196.0,0.3049446451214597,0.25487460519412575,0.5864327092641007,0.13516917135796352
197.0,0.3048353405315443,0.2547794518207745,0.5860129292288392,0.1350012593438589
198.0,0.30470122563209434,0.25467625118484927,0.5871883133275715,0.13567290740027735
199.0,0.3045487586021343,0.2545805382654515,0.5872722693346237,0.13516917135796352
200.0,0.30448956192215326,0.2544774019681139,0.5878599613839899,0.1348333473297543
201.0,0.30427865738953186,0.2544040908522034,0.5885316094404083,0.1348333473297543
202.0,0.3041777432330178,0.2543098581056432,0.5886995214545129,0.13508521535091123
203.0,0.3041187970316607,0.2542077354375586,0.5892032574968268,0.134749391322702
204.0,0.30397826754949764,0.25410091645791083,0.5888674334686176,0.13533708337206812
205.0,0.30384908312664716,0.2540157699693051,0.5890353454827222,0.1348333473297543
206.0,0.3037006935227799,0.2539391590249637,0.589539081525036,0.13458147930859737
207.0,0.30361791383548564,0.2538319017552637,0.590378641595559,0.13525312736501582
208.0,0.3034674013634791,0.2537530092556124,0.5897909495461929,0.13516917135796352
209.0,0.3033337133846118,0.2536667927557931,0.5900428175673498,0.1348333473297543
210.0,0.303262390049326,0.2535744285305264,0.5904625976026113,0.13558895139322505
211.0,0.303125178725861,0.25349465504209856,0.5909663336449251,0.13626059944964347
212.0,0.30299374754168046,0.25340984234150526,0.5910502896519775,0.13600873142848657
213.0,0.3029157200575015,0.25331722429483045,0.5916379817013436,0.13609268743553887
214.0,0.3027973454981985,0.25324466345382474,0.5922256737507097,0.13634455545669577
215.0,0.30263285150596814,0.2531716167331292,0.5922256737507097,0.1367643354919573
216.0,0.30253372975735265,0.2530741613124002,0.5921417177436574,0.13617664344259117
217.0,0.30244378592303234,0.2529982136505075,0.5926454537859712,0.13609268743553887
218.0,0.302344226074523,0.25292495542865245,0.593401057849442,0.13609268743553887
219.0,0.3022431357913129,0.25284615643688396,0.5935689698635466,0.1365124674708004
220.0,0.30213455811684625,0.25276819068412115,0.5939887498988081,0.1365124674708004
221.0,0.3020108400018897,0.2526761704603738,0.5941566619129127,0.1365964234778527
222.0,0.3019401661925948,0.25261053152463064,0.5940727059058605,0.13718411552721882
223.0,0.30180642908280625,0.2525416952107878,0.5944085299340697,0.13693224750606192
224.0,0.30178663968019065,0.25245089480302646,0.5948283099693311,0.13718411552721882
225.0,0.301605154541015,0.25238625959328786,0.5941566619129127,0.13743598354837575
226.0,0.3015080204879534,0.25230985090240365,0.5943245739270173,0.13743598354837575
227.0,0.30141668544489375,0.2522346210683906,0.5943245739270173,0.13726807153427115
228.0,0.3013292582817116,0.2521600900964606,0.5949962219834358,0.13768785156953267
229.0,0.30121042794278924,0.25207954254331344,0.5943245739270173,0.13760389556248034
230.0,0.30110112115103993,0.2520105177825128,0.5949122659763835,0.13701620351311422
231.0,0.3010201223920829,0.2519372682378851,0.5947443539622789,0.13751993955542804
232.0,0.3009081661035648,0.2518688270381331,0.5949122659763835,0.13877927966121262
233.0,0.3008608393650713,0.2518009470758365,0.5949122659763835,0.1381915876118465
234.0,0.3007438524065025,0.2517304515600425,0.5951641339975404,0.13802367559774187
235.0,0.3006820177193223,0.25165553230471077,0.5949962219834358,0.1384434556330034
236.0,0.3005874396701592,0.25159353730400524,0.5950801779904881,0.1382755436188988
237.0,0.30047024177089765,0.2515219358120424,0.5952480900045927,0.1383594996259511
238.0,0.3004225035997214,0.25144696048000437,0.5958357820539588,0.1385274116400557
239.0,0.3002915980783661,0.2513914922454497,0.5948283099693311,0.13894719167531722
240.0,0.3001917331557602,0.25133100049180035,0.5960036940680634,0.13911510368942184
241.0,0.3001094830995963,0.25126508880388165,0.5956678700398542,0.13928301570352644
242.0,0.2999982142736665,0.25120837188929995,0.595332046011645,0.13919905969647414
243.0,0.29987512892073825,0.25114587921908493,0.5949122659763835,0.13919905969647414
244.0,0.2998643610121351,0.2510706738204242,0.5948283099693311,0.13961883973173567
245.0,0.29975409218910887,0.25101202826447494,0.5951641339975404,0.13961883973173567
246.0,0.29967316110651954,0.2509608674625858,0.595332046011645,0.13919905969647414
247.0,0.29960199372112456,0.25089242905515957,0.5958357820539588,0.13928301570352644
248.0,0.29944908615924504,0.2508272926729939,0.5952480900045927,0.13936697171057874
249.0,0.29939705820009954,0.2507606915658572,0.5959197380610112,0.1400386197669972
250.0,0.2993246156576248,0.25069599468475245,0.5956678700398542,0.1401225757740495
251.0,0.2992486103877504,0.25064382864059587,0.5957518260469065,0.1399546637599449
252.0,0.2992027151465526,0.25056960878279316,0.5959197380610112,0.1399546637599449
253.0,0.2991783066967274,0.2505071221325922,0.5965913861174296,0.1400386197669972
254.0,0.29892750872181323,0.25047636752204266,0.5965913861174296,0.13987070775289256
255.0,0.298969570485103,0.25039284677251683,0.5974309461879526,0.13928301570352644
256.0,0.29886422976169646,0.2503294200893614,0.597263034173848,0.13894719167531722
257.0,0.2987687150924214,0.25027294400536776,0.5975149021950049,0.13894719167531722
258.0,0.2986341056961045,0.25022888843643504,0.5982705062584757,0.13961883973173567
259.0,0.2985705692265078,0.2501602968013854,0.5987742423007895,0.13919905969647414
260.0,0.2984957245582998,0.25011651869355034,0.5985223742796326,0.13987070775289256
261.0,0.2984105512573621,0.25004984849386636,0.5987742423007895,0.13953488372468337
262.0,0.29834993018600386,0.24998247657471945,0.5996138023713126,0.13970279573878797
263.0,0.2982654829998479,0.24992825712027514,0.5995298463642602,0.1401225757740495
264.0,0.2982056426987941,0.24986144383641617,0.6002014944206786,0.13953488372468337
265.0,0.2980613647995703,0.24980970528832153,0.6005373184488879,0.13961883973173567
266.0,0.2981215931588382,0.24974044104305404,0.5999496263995218,0.13953488372468337
267.0,0.2979907415573928,0.24967621713088567,0.6009570984841494,0.1400386197669972
268.0,0.2978944725648411,0.2496279247881393,0.6007891864700448,0.1402904877881541
269.0,0.29785265068635164,0.24958287915458066,0.6006212744559402,0.1402904877881541
270.0,0.29775549772754345,0.2495173089110514,0.601125010498254,0.1400386197669972
271.0,0.2976664867451965,0.24947380798908478,0.6017966585546725,0.1402904877881541
272.0,0.29771103130641147,0.2494138732543771,0.601125010498254,0.14045839980225872
273.0,0.29747585216043737,0.24937624489367333,0.6027201746322478,0.14079422383046794
274.0,0.29747538479616914,0.24930342382592444,0.6023003945969863,0.14096213584457254
275.0,0.2974172972349744,0.24924929849987976,0.6028880866463524,0.14037444379520642
276.0,0.29739279207459884,0.24919492852006267,0.6023843506040386,0.14045839980225872
277.0,0.2973336733245257,0.24913691886375497,0.6031399546675094,0.14146587188688636
278.0,0.297135896295817,0.2491056060933134,0.6033918226886662,0.14079422383046794
279.0,0.2970563798414731,0.24905399174366377,0.6032239106745616,0.14146587188688636
280.0,0.2970102269756995,0.24899506485839504,0.6032239106745616,0.1417177399080433
281.0,0.2969744502622348,0.24892926506867646,0.6031399546675094,0.14154982789393866
282.0,0.2968994428785009,0.24886390534548983,0.6038116027239278,0.1421375199433048
283.0,0.29688364271852996,0.248816700173249,0.6039795147380324,0.1417177399080433
284.0,0.2967817273180788,0.24878044427066714,0.6040634707450847,0.14154982789393866
285.0,0.2966785797513549,0.24873425702625954,0.6040634707450847,0.1419696079292002
286.0,0.296613945037029,0.24869118143355012,0.6047351188015031,0.14205356393625249
287.0,0.2965200217482165,0.2486354554743363,0.6054067668579215,0.1423893879644617
288.0,0.29643568592481473,0.24858561913058977,0.6049869868226601,0.1423893879644617
289.0,0.29642242165699123,0.24854346322889204,0.6053228108508693,0.14264125598561864
290.0,0.2964930570492886,0.24847868038618978,0.6051548988367647,0.142473343971514
291.0,0.29638172216333736,0.2484347176045397,0.6056586348790785,0.1423054319574094
292.0,0.2962147730612433,0.24839491612384185,0.6052388548438169,0.14339686004908936
293.0,0.2963217125762851,0.248324503522107,0.6057425908861308,0.142473343971514
294.0,0.2961006706852465,0.24829436174698874,0.6059105029002354,0.14297708001382783
295.0,0.2960696852024031,0.24824038460937037,0.6059105029002354,0.142473343971514
296.0,0.29606924335438745,0.24818457302383828,0.6064981949496016,0.1422214759503571
297.0,0.29596311007586085,0.24815594931311755,0.6067500629707584,0.14306103602088016
298.0,0.29584654179601,0.24810027293019588,0.6064981949496016,0.14280916799972324
299.0,0.29572847767026744,0.2480759636279508,0.6064142389425492,0.14339686004908936
300.0,0.2956563106873065,0.24802674780103343,0.6062463269284446,0.14364872807024628
