dev_accuracy_history,dev_accuracy_1_bucket_history,dev_accuracy_2_buckets_history,dev_MSE_history,dev_MAE_history,dev_MAPE_history
0.2952081263065338,0.6855543851852417,0.8436516523361206,0.0520133376121521,0.14108635485172272,0.14108635485172272
0.2987058460712433,0.6890521049499512,0.8426023125648499,0.051750149577856064,0.14134566485881805,0.14134566485881805
0.2990556061267853,0.6883525848388672,0.8429520726203918,0.05194615200161934,0.14213332533836365,0.14213332533836365
0.300454705953598,0.6894018650054932,0.8440014123916626,0.051871158182621,0.14115574955940247,0.14115574955940247
0.3011542558670044,0.6915005445480347,0.8436516523361206,0.05166540667414665,0.14143814146518707,0.14143814146518707
0.30500173568725586,0.6855543851852417,0.8447009325027466,0.051959071308374405,0.1406189352273941,0.1406189352273941
0.3036026656627655,0.6855543851852417,0.8443511724472046,0.05281796306371689,0.14155401289463043,0.14155401289463043
0.30500173568725586,0.6855543851852417,0.8426023125648499,0.05222168564796448,0.14216887950897217,0.14216887950897217
0.30535152554512024,0.6908009648323059,0.8429520726203918,0.05174423009157181,0.1414933055639267,0.1414933055639267
0.30255332589149475,0.6908009648323059,0.8415529727935791,0.05202889069914818,0.14171455800533295,0.14171455800533295
0.29450857639312744,0.6824064254760742,0.8433018326759338,0.052335675805807114,0.14240601658821106,0.14240601658821106
0.2987058460712433,0.6869534850120544,0.8464497923851013,0.052304401993751526,0.1417301595211029,0.1417301595211029
0.2983560562133789,0.6866037249565125,0.8474991321563721,0.051549483090639114,0.14186619222164154,0.14186619222164154
0.2931094765663147,0.6810073256492615,0.8422525525093079,0.052006784826517105,0.14214178919792175,0.14214178919792175
0.30010494589805603,0.6820566654205322,0.8408534526824951,0.05197405070066452,0.14220649003982544,0.14220649003982544
0.30010494589805603,0.6785589456558228,0.8419027924537659,0.05146677419543266,0.14180225133895874,0.14180225133895874
0.29380902647972107,0.6810073256492615,0.8429520726203918,0.0522669181227684,0.14241333305835724,0.14241333305835724
0.29730674624443054,0.6785589456558228,0.8380552530288696,0.053637221455574036,0.1433957815170288,0.1433957815170288
0.29485833644866943,0.6785589456558228,0.8384050130844116,0.05405889451503754,0.14402586221694946,0.14402586221694946
0.30185380578041077,0.677859365940094,0.8380552530288696,0.054273683577775955,0.14365626871585846,0.14365626871585846
0.29450857639312744,0.6806575655937195,0.8415529727935791,0.054405659437179565,0.1439066231250763,0.1439066231250763
0.29206016659736633,0.6782091856002808,0.8384050130844116,0.05474177375435829,0.14336994290351868,0.14336994290351868
0.29380902647972107,0.6813571453094482,0.8426023125648499,0.05419706180691719,0.14369229972362518,0.14369229972362518
0.2962574362754822,0.67715984582901,0.8377054929733276,0.05515560135245323,0.14364565908908844,0.14364565908908844
0.29450857639312744,0.6747114658355713,0.8366561532020569,0.056113891303539276,0.144913911819458,0.144913911819458
0.29415878653526306,0.67715984582901,0.8373557329177856,0.05532879754900932,0.14371682703495026,0.14371682703495026
0.29101085662841797,0.6785589456558228,0.8380552530288696,0.055484142154455185,0.1442941576242447,0.1442941576242447
0.2980062961578369,0.6785589456558228,0.8370059728622437,0.05548359453678131,0.14417394995689392,0.14417394995689392
0.29136061668395996,0.6743616461753845,0.8345575332641602,0.0567985437810421,0.14537499845027924,0.14537499845027924
0.28891220688819885,0.6792584657669067,0.8370059728622437,0.055412743240594864,0.1447237879037857,0.1447237879037857
0.28926196694374084,0.6740118861198425,0.8338580131530762,0.05716206505894661,0.14589037001132965,0.14589037001132965
0.28646379709243774,0.6796082258224487,0.8398041129112244,0.05594649538397789,0.1449848860502243,0.1449848860502243
0.29450857639312744,0.6806575655937195,0.8345575332641602,0.05679501220583916,0.14534436166286469,0.14534436166286469
0.29101085662841797,0.67715984582901,0.8359566330909729,0.056712955236434937,0.1451970934867859,0.1451970934867859
0.29485833644866943,0.6736621260643005,0.8303602933883667,0.05628926306962967,0.14472098648548126,0.14472098648548126
0.29380902647972107,0.6750612258911133,0.8373557329177856,0.0571705624461174,0.14540298283100128,0.14540298283100128
0.28926196694374084,0.6726127862930298,0.8335081934928894,0.0574706569314003,0.14563971757888794,0.14563971757888794
0.29380902647972107,0.6740118861198425,0.8331584334373474,0.05724208056926727,0.1445014923810959,0.1445014923810959
0.28856244683265686,0.6726127862930298,0.8328086733818054,0.057138822972774506,0.14477509260177612,0.14477509260177612
0.2987058460712433,0.6750612258911133,0.8328086733818054,0.05670884996652603,0.1444147825241089,0.1444147825241089
0.2980062961578369,0.676460325717926,0.8366561532020569,0.05676979199051857,0.14451535046100616,0.14451535046100616
0.2959076464176178,0.677509605884552,0.8366561532020569,0.057054586708545685,0.1448899805545807,0.1448899805545807
0.2962574362754822,0.6796082258224487,0.8356068730354309,0.0578952394425869,0.14458368718624115,0.14458368718624115
0.2987058460712433,0.6698146462440491,0.8307100534439087,0.057951971888542175,0.14522944390773773,0.14522944390773773
0.2990556061267853,0.6789087057113647,0.8342077732086182,0.05735921487212181,0.14483971893787384,0.14483971893787384
0.2962574362754822,0.6785589456558228,0.8338580131530762,0.057747963815927505,0.14534926414489746,0.14534926414489746
0.2962574362754822,0.6796082258224487,0.8356068730354309,0.05777706950902939,0.1447567492723465,0.1447567492723465
0.29695698618888855,0.6754109859466553,0.8345575332641602,0.057187434285879135,0.14462052285671234,0.14462052285671234
0.2899615168571472,0.6782091856002808,0.8356068730354309,0.057256437838077545,0.1449775993824005,0.1449775993824005
0.2878628969192505,0.6733123660087585,0.8363063931465149,0.058940496295690536,0.14610271155834198,0.14610271155834198
0.285064697265625,0.6757607460021973,0.8370059728622437,0.05794806033372879,0.14560428261756897,0.14560428261756897
0.284365177154541,0.670863926410675,0.8342077732086182,0.05882881581783295,0.14609412848949432,0.14609412848949432
0.2899615168571472,0.6799580454826355,0.8391045928001404,0.058441657572984695,0.14583487808704376,0.14583487808704376
0.284714937210083,0.6754109859466553,0.8377054929733276,0.058956362307071686,0.14570610225200653,0.14570610225200653
0.28856244683265686,0.676460325717926,0.8373557329177856,0.061106469482183456,0.14708180725574493,0.14708180725574493
0.28681355714797974,0.6761105060577393,0.8401538729667664,0.06106554716825485,0.14693960547447205,0.14693960547447205
0.28891220688819885,0.676460325717926,0.8415529727935791,0.060511648654937744,0.14695380628108978,0.14695380628108978
0.28681355714797974,0.67715984582901,0.8394543528556824,0.06040171533823013,0.14750510454177856,0.14750510454177856
0.28856244683265686,0.6729625463485718,0.8377054929733276,0.0604143850505352,0.1471588909626007,0.1471588909626007
0.28856244683265686,0.6729625463485718,0.8321091532707214,0.06051301211118698,0.14756633341312408,0.14756633341312408
0.28576424717903137,0.6743616461753845,0.8387548327445984,0.06092020124197006,0.14783766865730286,0.14783766865730286
