activity_id,user_id,metric_utc_unix,gender,age,height,weight,bounce,braking,cadence,ground_contact,pelvic_drop,pelvic_rotation,pelvic_tilt,gps_speed_true,gps_speed_round_unit,gps_speed_round_half_unit,gps_speed_round_1dec,gps_speed_round_2dec
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468917,1,49,182.88,78.017824000000005,70,62,196,237,127,187,113,3.1724,3,3,3.2,3.17
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468920,1,49,182.88,78.017824000000005,76,67,193,236,143,166,119,3.156,3,3,3.2,3.16
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468926,1,49,182.88,78.017824000000005,75,65,193,231,145,184,124,3.15,3,3,3.2,3.15
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468929,1,49,182.88,78.017824000000005,74,61.5,193,232,131,171.5,123.5,3.494,3,3.5,3.5,3.49
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468935,1,49,182.88,78.017824000000005,75.75,60.75,191.5,229.75,128,162.25,119.5,3.405,3,3.5,3.4,3.41
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468941,1,49,182.88,78.017824000000005,73,59.75,193.5,231.25,134,163.75,121.75,3.395,3,3.5,3.4,3.4
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468947,1,49,182.88,78.017824000000005,73.5,62,194,233,134.5,168.75,125,3.405,3,3.5,3.4,3.41
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468953,1,49,182.88,78.017824000000005,74,62,194,227,130,172,121,3.306,3,3.5,3.3,3.31
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468959,1,49,182.88,78.017824000000005,73,61,194,235,134,169,118,3.32833333333,3,3.5,3.3,3.33
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468962,1,49,182.88,78.017824000000005,72,61,192,230,133,187,116,3.74093333333,4,3.5,3.7,3.74
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468965,1,49,182.88,78.017824000000005,71.375,61.625,194.5,232.5,134.25,183.25,118.5,4.016,4,4,4,4.02
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468971,1,49,182.88,78.017824000000005,72,61.5,194.5,230.5,130,171.5,119.5,3.01041666666,3,3,3,3.01
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468977,1,49,182.88,78.017824000000005,72.5,59.5,192.5,232,134,164,118.5,2.96777777777,3,3,3,2.97
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468980,1,49,182.88,78.017824000000005,74,59,195,231,129,181,118,2.92555555555,3,3,2.9,2.93
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468983,1,49,182.88,78.017824000000005,74,59.5,194,231.5,128,170.5,118.5,2.915,3,3,2.9,2.92
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468989,1,49,182.88,78.017824000000005,73.5,60,193,231,130,164,116.5,3.16,3,3,3.2,3.16
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468992,1,49,182.88,78.017824000000005,76.25,64.5,192,232.25,132.75,164,116.75,3.52,4,3.5,3.5,3.52
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468995,1,49,182.88,78.017824000000005,77,66,192,233,133,165,117,3.47555555556,3,3.5,3.5,3.48
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501468998,1,49,182.88,78.017824000000005,73,60,193,230.5,128,168.5,118,3.25333333333,3,3.5,3.3,3.25
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469004,1,49,182.88,78.017824000000005,73.75,59.5,193.75,229.75,128,173.75,119.5,3.31,3,3.5,3.3,3.31
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469007,1,49,182.88,78.017824000000005,73,58,193,232,131,167,118,3.18722222222,3,3,3.2,3.19
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469010,1,49,182.88,78.017824000000005,71.75,61.25,193.25,230.5,126.5,177.5,118.75,2.94166666667,3,3,2.9,2.94
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469016,1,49,182.88,78.017824000000005,74,59.5,193.75,234.25,131,171.5,119.25,2.81666666667,3,3,2.8,2.82
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469022,1,49,182.88,78.017824000000005,72,57.5625,193,234.3125,134.75,168.6875,118.125,2.08666666667,2,2,2.1,2.09
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469028,1,49,182.88,78.017824000000005,75,61,192,238,128,169,119,4.27333333333,4,4.5,4.3,4.27
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469034,1,49,182.88,78.017824000000005,74.25,58.75,192,232.75,127.25,171.5,117,3.714,4,3.5,3.7,3.71
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469037,1,49,182.88,78.017824000000005,71.75,60,193,231,131.5,171,120.5,3.544,4,3.5,3.5,3.54
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469043,1,49,182.88,78.017824000000005,73.75,63,192.5,234.5,132.5,172.5,118.25,2.99833333333,3,3,3,3
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469049,1,49,182.88,78.017824000000005,71.625,56.625,194.1875,229.1875,122.6875,163.8125,116.8125,3.55666666667,4,3.5,3.6,3.56
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469055,1,49,182.88,78.017824000000005,75,63,194,229,130,187,118,3.25666666667,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469061,1,49,182.88,78.017824000000005,76.75,61,191.25,232,130,178.5,120.5,3.27080555556,3,3.5,3.3,3.27
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469064,1,49,182.88,78.017824000000005,74,55,192,234,129,164,114,3.29044444445,3,3.5,3.3,3.29
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469067,1,49,182.88,78.017824000000005,72.5,58.75,192,235.5,129,160.25,112.5,3.29918333334,3,3.5,3.3,3.3
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469070,1,49,182.88,78.017824000000005,73,59,193,232,129,173,118,3.26193333333,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469073,1,49,182.88,78.017824000000005,72.5,57.5,193.5,234,128.5,176,119.5,3.25325925926,3,3.5,3.3,3.25
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469079,1,49,182.88,78.017824000000005,72,61,193,232,128,180,116,3.26333333333,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469085,1,49,182.88,78.017824000000005,75,60,191,233,127,163,117,2.91333333333,3,3,2.9,2.91
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469088,1,49,182.88,78.017824000000005,75,62,194,229,135,162,119,3.07,3,3,3.1,3.07
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469091,1,49,182.88,78.017824000000005,75,63,193,232,136,162,118,3.22666666667,3,3,3.2,3.23
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469094,1,49,182.88,78.017824000000005,71,57,194,227,132,165,120,3.54333333334,4,3.5,3.5,3.54
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469097,1,49,182.88,78.017824000000005,76,62,194,225,136,182,117,3.86,4,4,3.9,3.86
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469100,1,49,182.88,78.017824000000005,73.5,58.5,192.5,230.5,127.5,180,116,3.44416,3,3.5,3.4,3.44
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469106,1,49,182.88,78.017824000000005,74,55,193,230,128,169,118,2.818,3,3,2.8,2.82
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469109,1,49,182.88,78.017824000000005,76,59,193,231,134,177,113,2.974,3,3,3,2.97
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469112,1,49,182.88,78.017824000000005,74,60,192,232,131,176,115,3.13,3,3,3.1,3.13
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469115,1,49,182.88,78.017824000000005,74,61,194,229,127,166,117,3.292,3,3.5,3.3,3.29
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469118,1,49,182.88,78.017824000000005,74.75,61,194,230.5,130.75,175,114.75,3.39784722222,3,3.5,3.4,3.4
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469121,1,49,182.88,78.017824000000005,74,63,192,229,135,178,112,3.36555555555,3,3.5,3.4,3.37
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469124,1,49,182.88,78.017824000000005,74,61.5,193.5,229,135,170.5,115,3.33777777777,3,3.5,3.3,3.34
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469127,1,49,182.88,78.017824000000005,75,61,195,227,129,159,108,3.22166666666,3,3,3.2,3.22
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469130,1,49,182.88,78.017824000000005,75.75,61,194.25,228.5,129,173.25,113.25,3.15833333333,3,3,3.2,3.16
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469136,1,49,182.88,78.017824000000005,74.375,60.625,194.625,230.5,134,169.75,116.375,3.57,4,3.5,3.6,3.57
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469142,1,49,182.88,78.017824000000005,71.5,62,194.5,229.5,125.5,214,111,3.49,3,3.5,3.5,3.49
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469145,1,49,182.88,78.017824000000005,73,62,193,235,124,199,115,3.354,3,3.5,3.4,3.35
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469151,1,49,182.88,78.017824000000005,78,66,192,233,138,173,117,3.40833333333,3,3.5,3.4,3.41
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469154,1,49,182.88,78.017824000000005,73,58,192,238,137,161,110,3.31213333333,3,3.5,3.3,3.31
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469157,1,49,182.88,78.017824000000005,73.75,61,192.75,234.25,133.25,155.75,116,3.248,3,3,3.2,3.25
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469163,1,49,182.88,78.017824000000005,74.25,64.75,193.5,232.5,138.75,166.75,116.75,2.81053333333,3,3,2.8,2.81
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469169,1,49,182.88,78.017824000000005,73,62,192,236,128,169,120,2.468,2,2.5,2.5,2.47
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469172,1,49,182.88,78.017824000000005,73,63,195,232,138,168,119,2.88733333333,3,3,2.9,2.89
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469175,1,49,182.88,78.017824000000005,75,66,193,233,138,168,116,3.30666666667,3,3.5,3.3,3.31
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469178,1,49,182.88,78.017824000000005,71.5,59.5,194,237,135.5,156,116.5,3.202,3,3,3.2,3.2
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469184,1,49,182.88,78.017824000000005,72,58.5,193,237.5,130.5,165,118,3.07666666667,3,3,3.1,3.08
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469187,1,49,182.88,78.017824000000005,72,58,192,238,134,157,117,3.10853333334,3,3,3.1,3.11
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469190,1,49,182.88,78.017824000000005,73.5,60.25,192.75,234.25,132,167.5,116.75,3.22006666667,3,3,3.2,3.22
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469193,1,49,182.88,78.017824000000005,72,61,192,238,135,160,116,3.2888,3,3.5,3.3,3.29
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469196,1,49,182.88,78.017824000000005,75,65,193,235,135,154,114,3.368,3,3.5,3.4,3.37
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469199,1,49,182.88,78.017824000000005,73,60,194,230,135,160,117,3.56155555555,4,3.5,3.6,3.56
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469202,1,49,182.88,78.017824000000005,74.5,60.75,192.5,231.5,133.5,160,117.75,3.65833333333,4,3.5,3.7,3.66
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469205,1,49,182.88,78.017824000000005,76.75,63.75,190.5,233,138.75,176.75,124,3.676,4,3.5,3.7,3.68
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469208,1,49,182.88,78.017824000000005,76,63,192,233,135,170,124,3.412,3,3.5,3.4,3.41
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469211,1,49,182.88,78.017824000000005,75,63,192,231,131,175,119,3.016,3,3,3,3.02
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469217,1,49,182.88,78.017824000000005,72,59,193,232,129,165,122,2.91166666667,3,3,2.9,2.91
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469223,1,49,182.88,78.017824000000005,72,58.75,192,236.5,133,162.75,116.75,2.77666666667,3,3,2.8,2.78
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469229,1,49,182.88,78.017824000000005,72,57.5,193.5,235.5,122.5,162.5,116.5,3.26388888889,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469232,1,49,182.88,78.017824000000005,73,60,194,234,131,167,119,3.27944444444,3,3.5,3.3,3.28
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469235,1,49,182.88,78.017824000000005,73,59.5,193.5,234.5,132.5,172.5,119.5,3.28333333333,3,3.5,3.3,3.28
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469238,1,49,182.88,78.017824000000005,74,60,193,233,134,165,118,3.2,3,3,3.2,3.2
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469244,1,49,182.88,78.017824000000005,75,61,192,233,130,159,122,2.94666666667,3,3,2.9,2.95
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469250,1,49,182.88,78.017824000000005,72,59.5,194,232.5,132,180,117,2.785,3,3,2.8,2.79
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469256,1,49,182.88,78.017824000000005,72,58,192,233.5,127.5,166,117.5,3.03666666667,3,3,3,3.04
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469262,1,49,182.88,78.017824000000005,71.5,56.5,192,235.5,128.5,160,118.5,3.31666666667,3,3.5,3.3,3.32
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469268,1,49,182.88,78.017824000000005,71.5,55,191.5,232.5,126.5,170,119.5,3.26333333333,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469271,1,49,182.88,78.017824000000005,72,55,190,233,125,171,118,3.13826666666,3,3,3.1,3.14
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469274,1,49,182.88,78.017824000000005,69.1875,54.375,193,231.375,124.375,161.9375,120.4375,2.638,3,2.5,2.6,2.64
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469277,1,49,182.88,78.017824000000005,70,56,193,233,126,153,118,2.9865,3,3,3,2.99
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469280,1,49,182.88,78.017824000000005,71,53,192,233,125,163,127,3.335,3,3.5,3.3,3.34
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469286,1,49,182.88,78.017824000000005,73,54,192,233,122,164,119,3.19833333333,3,3,3.2,3.2
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469292,1,49,182.88,78.017824000000005,72,59.5,193.75,234.5,129,160.25,118.75,3.33558333333,3,3.5,3.3,3.34
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469295,1,49,182.88,78.017824000000005,72,63,194,234,131,166,118,3.50066666667,4,3.5,3.5,3.5
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469298,1,49,182.88,78.017824000000005,72.75,59.25,192.5,231.75,131,171.25,122.5,3.595,4,3.5,3.6,3.6
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469301,1,49,182.88,78.017824000000005,70,53,192,232,127,158,124,3.478,3,3.5,3.5,3.48
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469307,1,49,182.88,78.017824000000005,73,59,194,227,134,172,123,3.04,3,3,3,3.04
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469310,1,49,182.88,78.017824000000005,75,63,192,231,134,165,121,3.2056,3,3,3.2,3.21
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469313,1,49,182.88,78.017824000000005,72.75,59.25,195,231.75,126.5,187.5,120.25,3.316,3,3.5,3.3,3.32
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469319,1,49,182.88,78.017824000000005,72,57.5,195,228,127.5,170.5,121,2.85,3,3,2.9,2.85
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469325,1,49,182.88,78.017824000000005,71,55,193,231.5,124.5,164,118,2.735,3,2.5,2.7,2.74
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469328,1,49,182.88,78.017824000000005,72,57,194,232,129,179,117,2.792,3,3,2.8,2.79
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469334,1,49,182.88,78.017824000000005,69.75,56.25,193.5,232.75,125.25,167.25,113.5,2.912,3,3,2.9,2.91
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469340,1,49,182.88,78.017824000000005,69.25,55,194.25,232,121.5,170.25,120,2.95166666667,3,3,3,2.95
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469343,1,49,182.88,78.017824000000005,70,55,192,232,129,177,117,3.1294,3,3,3.1,3.13
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469346,1,49,182.88,78.017824000000005,69,53,193,232,126,170,117,3.396,3,3.5,3.4,3.4
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469352,1,49,182.88,78.017824000000005,74,53,192,230,121,170,124,3.15,3,3,3.2,3.15
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469355,1,49,182.88,78.017824000000005,73.5,57,193,234,123,178.5,122.5,3.37448,3,3.5,3.4,3.37
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469361,1,49,182.88,78.017824000000005,73,57,191,233,119,161,121,2.74,3,2.5,2.7,2.74
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469367,1,49,182.88,78.017824000000005,72,58,192,233,123,169,119,3.075,3,3,3.1,3.08
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469370,1,49,182.88,78.017824000000005,74,58,192,231,130,185,123,2.8368,3,3,2.8,2.84
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469373,1,49,182.88,78.017824000000005,72.5,55.75,192,233.25,128.5,171.5,118.5,2.69676388889,3,2.5,2.7,2.7
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469376,1,49,182.88,78.017824000000005,67,53,194,233,120,174,120,2.97822222222,3,3,3,2.98
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469379,1,49,182.88,78.017824000000005,70,53.75,192.5,236,122.25,178.5,120,3.13617777777,3,3,3.1,3.14
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469382,1,49,182.88,78.017824000000005,73.1875,53.375,191,231.1875,125,166.625,119.5625,3.24129333333,3,3,3.2,3.24
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469388,1,49,182.88,78.017824000000005,74,55.75,190.25,232.75,125.75,165.75,120.5,2.81146666667,3,3,2.8,2.81
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469391,1,49,182.88,78.017824000000005,74,58,191,231,122,171,119,2.6736,3,2.5,2.7,2.67
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469394,1,49,182.88,78.017824000000005,74.5,58,191,234,123.5,168,123,2.636,3,2.5,2.6,2.64
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469400,1,49,182.88,78.017824000000005,76,62.5,191,236.5,126.5,171.5,120,2.85666666667,3,3,2.9,2.86
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469406,1,49,182.88,78.017824000000005,77.25,62,192,234.25,126,164.75,121.5,3.27333333333,3,3.5,3.3,3.27
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469412,1,49,182.88,78.017824000000005,80,67,191,235,129,169,117,3.13166666667,3,3,3.1,3.13
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469415,1,49,182.88,78.017824000000005,80,68.5,190.5,235,132.5,177.5,118.5,4.142,4,4,4.1,4.14
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469421,1,49,182.88,78.017824000000005,83,74,191.5,231.5,140.5,163,123,3.65333333333,4,3.5,3.7,3.65
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469424,1,49,182.88,78.017824000000005,86,78,192,232,147,161,120,3.65466666666,4,3.5,3.7,3.65
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469427,1,49,182.88,78.017824000000005,79.75,76.25,195.25,239,137.5,183,119,3.65966666667,4,3.5,3.7,3.66
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469430,1,49,182.88,78.017824000000005,79,74,193,236,139,174,119,3.58555555556,4,3.5,3.6,3.59
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469433,1,49,182.88,78.017824000000005,81,78,191,242,137,174,124,3.43666666667,3,3.5,3.4,3.44
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469439,1,49,182.88,78.017824000000005,85,80.25,190.75,242.5,140.25,165.25,123.5,3.154,3,3,3.2,3.15
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469445,1,49,182.88,78.017824000000005,83.5,77,191,239.75,139.75,167.25,125.75,3.66833333333,4,3.5,3.7,3.67
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469448,1,49,182.88,78.017824000000005,84,78.75,191.5,240,136.75,170.25,126,4.262,4,4.5,4.3,4.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469454,1,49,182.88,78.017824000000005,83,81,192,245,142,171,119,3.405,3,3.5,3.4,3.41
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469460,1,49,182.88,78.017824000000005,84.25,78.25,191,239.5,136.5,164.25,123,2.936,3,3,2.9,2.94
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469466,1,49,182.88,78.017824000000005,84,81,192,236.25,135.25,159.75,118.75,2.46701388889,2,2.5,2.5,2.47
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469472,1,49,182.88,78.017824000000005,83,82,192,241.5,142,168,115,3.87066666667,4,4,3.9,3.87
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469478,1,49,182.88,78.017824000000005,84,80,192,241,136,165,123,4.09,4,4,4.1,4.09
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469484,1,49,182.88,78.017824000000005,85,84,192,241,141,164,122,3.92833333333,4,4,3.9,3.93
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469490,1,49,182.88,78.017824000000005,81,84,192,239,154,180,123,3.94166666667,4,4,3.9,3.94
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469493,1,49,182.88,78.017824000000005,82.5,80.5,193.5,238.5,143.5,168.5,120,4.226,4,4,4.2,4.23
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469499,1,49,182.88,78.017824000000005,80.25,77.25,192.5,241.75,147.5,172.75,117.75,3.94,4,4,3.9,3.94
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469505,1,49,182.88,78.017824000000005,80,80,195,238,143,170,119,3.47,3,3.5,3.5,3.47
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469508,1,49,182.88,78.017824000000005,81,76,192,235,147,165,116,3.494,3,3.5,3.5,3.49
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469511,1,49,182.88,78.017824000000005,80.25,76,194.25,233.5,144.75,174.75,115.25,3.51,4,3.5,3.5,3.51
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469514,1,49,182.88,78.017824000000005,76.75,72.5,193.75,236.25,137,165.25,113.5,3.914,4,4,3.9,3.91
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469517,1,49,182.88,78.017824000000005,76,71,196,234,134,175,115,3.88655555556,4,4,3.9,3.89
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469520,1,49,182.88,78.017824000000005,79,74.75,191.75,240.75,149.25,176.25,118.25,3.83624074074,4,4,3.8,3.84
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469523,1,49,182.88,78.017824000000005,79,74,194,237,144,177,116,3.2574,3,3.5,3.3,3.26
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469526,1,49,182.88,78.017824000000005,82,76,193,230,142,169,120,2.396,2,2.5,2.4,2.4
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469529,1,49,182.88,78.017824000000005,83,74,192,234,142,167,122,2.7644,3,3,2.8,2.76
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469532,1,49,182.88,78.017824000000005,81.75,74.625,193.25,232.75,142.625,167,120.75,3.01,3,3,3,3.01
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469538,1,49,182.88,78.017824000000005,80.5,74,194.5,231.5,142.5,183.5,119,3.46666666667,3,3.5,3.5,3.47
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469544,1,49,182.88,78.017824000000005,80.5,76,194.5,234,143.5,185.5,121.5,3.95916666666,4,4,4,3.96
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469547,1,49,182.88,78.017824000000005,81,71,194,232,146,178,117,3.4625,3,3.5,3.5,3.46
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469550,1,49,182.88,78.017824000000005,78.5,72,195,232,143,180.5,116.5,3.3495,3,3.5,3.3,3.35
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469553,1,49,182.88,78.017824000000005,81,76,194,238,148,174,117,3.45,3,3.5,3.5,3.45
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469556,1,49,182.88,78.017824000000005,81,70,194,232,137,163,115,3.5436,4,3.5,3.5,3.54
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469559,1,49,182.88,78.017824000000005,80.25,70,194.75,230.5,134.75,186.25,120.25,3.57390740741,4,3.5,3.6,3.57
30060541051,a4d4fb2f-846b-47a1-be89-5b11826dadee,1501469562,1,49,182.88,78.017824000000005,79,68,194,230,135,176,117,3.22088888889,3,3,3.2,3.22
